*****,MODTRAN3Version1.3,12/1/95,*****(WaterVapor==1)
RADIANCE(WATTS/CM2-STER-XXX)
FREQ (CM-1),WAVLEN (MICRN),PATH THERMAL (CM-1),PATH THERMAL (MICRN),SURF EMISSION (CM-1),SURF EMISSION (MICRN),SURF REFLECTED (CM-1),SURF REFLECTED (MICRN),TOTAL RADIANCE (CM-1),TOTAL RADIANCE (MICRN),INTEGRAL (CM-1),TOTAL TRANS
58.,172.414,6.96E-07,2.34E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.96E-07,2.34E-07,1.47E-05,0.00000
60.,166.667,7.41E-07,2.67E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.41E-07,2.67E-07,1.62E-05,0.00000
62.,161.290,7.88E-07,3.03E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.88E-07,3.03E-07,1.77E-05,0.00000
64.,156.250,8.35E-07,3.42E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.35E-07,3.42E-07,1.94E-05,0.00000
66.,151.515,8.83E-07,3.85E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.83E-07,3.85E-07,2.12E-05,0.00000
68.,147.059,9.33E-07,4.31E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E-07,4.31E-07,2.30E-05,0.00000
70.,142.857,9.83E-07,4.82E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.83E-07,4.82E-07,2.50E-05,0.00000
72.,138.889,1.03E-06,5.36E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-06,5.36E-07,2.71E-05,0.00000
74.,135.135,1.09E-06,5.95E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-06,5.95E-07,2.92E-05,0.00000
76.,131.579,1.14E-06,6.59E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-06,6.59E-07,3.15E-05,0.00000
78.,128.205,1.19E-06,7.27E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-06,7.27E-07,3.39E-05,0.00000
80.,125.000,1.25E-06,8.00E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-06,8.00E-07,3.64E-05,0.00000
82.,121.951,1.31E-06,8.79E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-06,8.79E-07,3.90E-05,0.00000
84.,119.048,1.36E-06,9.62E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-06,9.62E-07,4.18E-05,0.00000
86.,116.279,1.42E-06,1.05E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E-06,1.05E-06,4.46E-05,0.00000
88.,113.636,1.48E-06,1.15E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E-06,1.15E-06,4.76E-05,0.00000
90.,111.111,1.54E-06,1.25E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E-06,1.25E-06,5.06E-05,0.00000
92.,108.696,1.60E-06,1.36E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.60E-06,1.36E-06,5.38E-05,0.00000
94.,106.383,1.66E-06,1.47E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.66E-06,1.47E-06,5.72E-05,0.00000
96.,104.167,1.73E-06,1.59E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.73E-06,1.59E-06,6.06E-05,0.00000
98.,102.041,1.79E-06,1.72E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.79E-06,1.72E-06,6.42E-05,0.00000
100.,100.000,1.85E-06,1.85E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.85E-06,1.85E-06,6.79E-05,0.00000
102.,98.039,1.92E-06,1.99E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92E-06,1.99E-06,7.17E-05,0.00000
104.,96.154,1.98E-06,2.14E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-06,2.14E-06,7.57E-05,0.00000
106.,94.340,2.05E-06,2.30E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.05E-06,2.30E-06,7.98E-05,0.00000
108.,92.593,2.11E-06,2.47E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.11E-06,2.47E-06,8.40E-05,0.00000
110.,90.909,2.18E-06,2.64E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E-06,2.64E-06,8.84E-05,0.00000
112.,89.286,2.25E-06,2.82E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E-06,2.82E-06,9.29E-05,0.00000
114.,87.719,2.32E-06,3.01E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E-06,3.01E-06,9.75E-05,0.00000
116.,86.207,2.39E-06,3.21E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E-06,3.21E-06,1.02E-04,0.00000
118.,84.746,2.46E-06,3.42E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E-06,3.42E-06,1.07E-04,0.00000
120.,83.333,2.53E-06,3.64E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E-06,3.64E-06,1.12E-04,0.00000
122.,81.967,2.60E-06,3.87E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E-06,3.87E-06,1.17E-04,0.00000
124.,80.645,2.67E-06,4.10E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E-06,4.10E-06,1.23E-04,0.00000
126.,79.365,2.74E-06,4.35E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E-06,4.35E-06,1.28E-04,0.00000
128.,78.125,2.81E-06,4.61E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E-06,4.61E-06,1.34E-04,0.00000
130.,76.923,2.88E-06,4.88E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.88E-06,4.88E-06,1.40E-04,0.00000
132.,75.758,2.96E-06,5.15E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E-06,5.15E-06,1.46E-04,0.00000
134.,74.627,3.03E-06,5.44E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.03E-06,5.44E-06,1.52E-04,0.00000
136.,73.529,3.11E-06,5.74E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E-06,5.74E-06,1.58E-04,0.00000
138.,72.464,3.18E-06,6.06E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.18E-06,6.06E-06,1.64E-04,0.00000
140.,71.429,3.25E-06,6.38E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.25E-06,6.38E-06,1.71E-04,0.00000
142.,70.423,3.33E-06,6.71E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E-06,6.71E-06,1.77E-04,0.00000
144.,69.444,3.41E-06,7.06E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.41E-06,7.06E-06,1.84E-04,0.00000
146.,68.493,3.48E-06,7.42E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E-06,7.42E-06,1.91E-04,0.00000
148.,67.568,3.56E-06,7.79E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E-06,7.79E-06,1.98E-04,0.00000
150.,66.667,3.63E-06,8.18E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.63E-06,8.18E-06,2.06E-04,0.00000
152.,65.789,3.71E-06,8.57E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.71E-06,8.57E-06,2.13E-04,0.00000
154.,64.935,3.79E-06,8.98E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.79E-06,8.98E-06,2.21E-04,0.00000
156.,64.103,3.87E-06,9.41E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-06,9.41E-06,2.28E-04,0.00000
158.,63.291,3.94E-06,9.84E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-06,9.84E-06,2.36E-04,0.00000
160.,62.500,4.02E-06,1.03E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.02E-06,1.03E-05,2.44E-04,0.00000
162.,61.728,4.10E-06,1.08E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E-06,1.08E-05,2.52E-04,0.00000
164.,60.976,4.18E-06,1.12E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.18E-06,1.12E-05,2.61E-04,0.00000
166.,60.241,4.26E-06,1.17E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.26E-06,1.17E-05,2.69E-04,0.00000
168.,59.524,4.33E-06,1.22E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.33E-06,1.22E-05,2.78E-04,0.00000
170.,58.824,4.41E-06,1.28E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.41E-06,1.28E-05,2.87E-04,0.00000
172.,58.140,4.49E-06,1.33E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.49E-06,1.33E-05,2.96E-04,0.00000
174.,57.471,4.57E-06,1.38E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.57E-06,1.38E-05,3.05E-04,0.00000
176.,56.818,4.65E-06,1.44E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E-06,1.44E-05,3.14E-04,0.00000
178.,56.180,4.73E-06,1.50E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.73E-06,1.50E-05,3.24E-04,0.00000
180.,55.556,4.81E-06,1.56E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.81E-06,1.56E-05,3.33E-04,0.00000
182.,54.945,4.89E-06,1.62E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.89E-06,1.62E-05,3.43E-04,0.00000
184.,54.348,4.97E-06,1.68E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.97E-06,1.68E-05,3.53E-04,0.00000
186.,53.763,5.05E-06,1.75E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.05E-06,1.75E-05,3.63E-04,0.00000
188.,53.191,5.13E-06,1.81E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.13E-06,1.81E-05,3.73E-04,0.00000
190.,52.632,5.21E-06,1.88E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.21E-06,1.88E-05,3.84E-04,0.00000
192.,52.083,5.29E-06,1.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.29E-06,1.95E-05,3.94E-04,0.00000
194.,51.546,5.37E-06,2.02E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.37E-06,2.02E-05,4.05E-04,0.00000
196.,51.020,5.45E-06,2.09E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.45E-06,2.09E-05,4.16E-04,0.00000
198.,50.505,5.53E-06,2.17E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.53E-06,2.17E-05,4.27E-04,0.00000
200.,50.000,5.61E-06,2.24E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.61E-06,2.24E-05,4.38E-04,0.00000
202.,49.505,5.69E-06,2.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.69E-06,2.32E-05,4.50E-04,0.00000
204.,49.020,5.77E-06,2.40E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.77E-06,2.40E-05,4.61E-04,0.00000
206.,48.544,5.84E-06,2.48E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.84E-06,2.48E-05,4.73E-04,0.00000
208.,48.077,5.92E-06,2.56E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.92E-06,2.56E-05,4.85E-04,0.00000
210.,47.619,6.00E-06,2.65E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-06,2.65E-05,4.97E-04,0.00000
212.,47.170,6.08E-06,2.73E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.08E-06,2.73E-05,5.09E-04,0.00000
214.,46.729,6.16E-06,2.82E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E-06,2.82E-05,5.21E-04,0.00000
216.,46.296,6.24E-06,2.91E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.24E-06,2.91E-05,5.34E-04,0.00000
218.,45.872,6.32E-06,3.00E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.32E-06,3.00E-05,5.46E-04,0.00000
220.,45.455,6.40E-06,3.10E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-06,3.10E-05,5.59E-04,0.00000
222.,45.045,6.48E-06,3.19E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.48E-06,3.19E-05,5.72E-04,0.00000
224.,44.643,6.56E-06,3.29E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.56E-06,3.29E-05,5.85E-04,0.00000
226.,44.248,6.64E-06,3.39E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.64E-06,3.39E-05,5.98E-04,0.00000
228.,43.860,6.71E-06,3.49E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.71E-06,3.49E-05,6.12E-04,0.00000
230.,43.478,6.79E-06,3.59E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.79E-06,3.59E-05,6.25E-04,0.00000
232.,43.103,6.87E-06,3.70E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.87E-06,3.70E-05,6.39E-04,0.00000
234.,42.735,6.95E-06,3.81E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.95E-06,3.81E-05,6.53E-04,0.00000
236.,42.373,7.03E-06,3.91E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.03E-06,3.91E-05,6.67E-04,0.00000
238.,42.017,7.10E-06,4.02E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.10E-06,4.02E-05,6.81E-04,0.00000
240.,41.667,7.18E-06,4.14E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.18E-06,4.14E-05,6.96E-04,0.00000
242.,41.322,7.26E-06,4.25E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.26E-06,4.25E-05,7.10E-04,0.00000
244.,40.984,7.33E-06,4.37E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.33E-06,4.37E-05,7.25E-04,0.00000
246.,40.650,7.41E-06,4.48E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.41E-06,4.48E-05,7.40E-04,0.00000
248.,40.323,7.49E-06,4.60E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.49E-06,4.60E-05,7.55E-04,0.00000
250.,40.000,7.56E-06,4.73E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.56E-06,4.73E-05,7.70E-04,0.00000
252.,39.683,7.64E-06,4.85E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.64E-06,4.85E-05,7.85E-04,0.00000
254.,39.370,7.72E-06,4.98E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.72E-06,4.98E-05,8.00E-04,0.00000
256.,39.063,7.79E-06,5.11E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.79E-06,5.11E-05,8.16E-04,0.00000
258.,38.760,7.87E-06,5.24E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.87E-06,5.24E-05,8.32E-04,0.00000
260.,38.462,7.94E-06,5.37E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.94E-06,5.37E-05,8.48E-04,0.00000
262.,38.168,8.01E-06,5.50E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.01E-06,5.50E-05,8.64E-04,0.00000
264.,37.879,8.09E-06,5.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.09E-06,5.64E-05,8.80E-04,0.00000
266.,37.594,8.16E-06,5.78E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.16E-06,5.78E-05,8.96E-04,0.00000
268.,37.313,8.24E-06,5.92E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.24E-06,5.92E-05,9.13E-04,0.00000
270.,37.037,8.31E-06,6.06E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.31E-06,6.06E-05,9.29E-04,0.00000
272.,36.765,8.38E-06,6.20E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.38E-06,6.20E-05,9.46E-04,0.00000
274.,36.496,8.45E-06,6.35E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.45E-06,6.35E-05,9.63E-04,0.00000
276.,36.232,8.52E-06,6.49E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.52E-06,6.49E-05,9.80E-04,0.00000
278.,35.971,8.60E-06,6.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.60E-06,6.64E-05,9.97E-04,0.00000
280.,35.714,8.67E-06,6.80E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.67E-06,6.80E-05,1.01E-03,0.00000
282.,35.461,8.74E-06,6.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.74E-06,6.95E-05,1.03E-03,0.00000
284.,35.211,8.81E-06,7.11E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.81E-06,7.11E-05,1.05E-03,0.00000
286.,34.965,8.88E-06,7.26E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.88E-06,7.26E-05,1.07E-03,0.00000
288.,34.722,8.95E-06,7.42E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.95E-06,7.42E-05,1.09E-03,0.00000
290.,34.483,9.02E-06,7.59E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.02E-06,7.59E-05,1.10E-03,0.00000
292.,34.247,9.09E-06,7.75E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.09E-06,7.75E-05,1.12E-03,0.00000
294.,34.014,9.16E-06,7.91E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.16E-06,7.91E-05,1.14E-03,0.00000
296.,33.784,9.22E-06,8.08E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.22E-06,8.08E-05,1.16E-03,0.00000
298.,33.557,9.29E-06,8.25E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.29E-06,8.25E-05,1.18E-03,0.00000
300.,33.333,9.36E-06,8.43E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.36E-06,8.43E-05,1.20E-03,0.00000
302.,33.113,9.43E-06,8.60E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.43E-06,8.60E-05,1.21E-03,0.00000
304.,32.895,9.49E-06,8.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.49E-06,8.77E-05,1.23E-03,0.00000
306.,32.680,9.56E-06,8.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.56E-06,8.95E-05,1.25E-03,0.00000
308.,32.468,9.62E-06,9.13E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.62E-06,9.13E-05,1.27E-03,0.00000
310.,32.258,9.69E-06,9.31E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.69E-06,9.31E-05,1.29E-03,0.00000
312.,32.051,9.75E-06,9.49E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.75E-06,9.49E-05,1.31E-03,0.00000
314.,31.847,9.82E-06,9.68E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.82E-06,9.68E-05,1.33E-03,0.00000
316.,31.646,9.88E-06,9.87E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.88E-06,9.87E-05,1.35E-03,0.00000
318.,31.447,9.94E-06,1.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.94E-06,1.01E-04,1.37E-03,0.00000
320.,31.250,1.00E-05,1.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-05,1.02E-04,1.39E-03,0.00000
322.,31.056,1.01E-05,1.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-05,1.04E-04,1.41E-03,0.00000
324.,30.864,1.01E-05,1.06E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-05,1.06E-04,1.43E-03,0.00000
326.,30.675,1.02E-05,1.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-05,1.08E-04,1.45E-03,0.00000
328.,30.488,1.03E-05,1.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,1.10E-04,1.47E-03,0.00000
330.,30.303,1.03E-05,1.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,1.12E-04,1.49E-03,0.00000
332.,30.120,1.04E-05,1.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,1.14E-04,1.51E-03,0.00000
334.,29.940,1.04E-05,1.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,1.16E-04,1.53E-03,0.00000
336.,29.762,1.05E-05,1.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,1.18E-04,1.55E-03,0.00000
338.,29.586,1.06E-05,1.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,1.21E-04,1.58E-03,0.00000
340.,29.412,1.06E-05,1.23E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,1.23E-04,1.60E-03,0.00000
342.,29.240,1.07E-05,1.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,1.25E-04,1.62E-03,0.00000
344.,29.070,1.07E-05,1.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,1.27E-04,1.64E-03,0.00000
346.,28.902,1.08E-05,1.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,1.29E-04,1.66E-03,0.00000
348.,28.736,1.08E-05,1.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,1.31E-04,1.68E-03,0.00000
350.,28.571,1.09E-05,1.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,1.33E-04,1.70E-03,0.00000
352.,28.409,1.10E-05,1.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.36E-04,1.73E-03,0.00000
354.,28.249,1.10E-05,1.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.38E-04,1.75E-03,0.00000
356.,28.090,1.11E-05,1.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.40E-04,1.77E-03,0.00000
358.,27.933,1.11E-05,1.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.42E-04,1.79E-03,0.00000
360.,27.778,1.12E-05,1.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,1.45E-04,1.82E-03,0.00000
