*****,MODTRAN3Version1.3,12/1/95,*****(WaterVapor==0.5)
RADIANCE(WATTS/CM2-STER-XXX)
FREQ (CM-1),WAVLEN (MICRN),PATH THERMAL (CM-1),PATH THERMAL (MICRN),SURF EMISSION (CM-1),SURF EMISSION (MICRN),SURF REFLECTED (CM-1),SURF REFLECTED (MICRN),TOTAL RADIANCE (CM-1),TOTAL RADIANCE (MICRN),INTEGRAL (CM-1),TOTAL TRANS
350.,28.571,1.11E-05,1.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.36E-04,1.74E-03,0.00000
352.,28.409,1.12E-05,1.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,1.39E-04,1.76E-03,0.00000
354.,28.249,1.13E-05,1.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.41E-04,1.78E-03,0.00000
356.,28.090,1.13E-05,1.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.43E-04,1.80E-03,0.00000
358.,27.933,1.14E-05,1.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.46E-04,1.83E-03,0.00000
360.,27.778,1.14E-05,1.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.48E-04,1.85E-03,0.00000
362.,27.624,1.14E-05,1.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.50E-04,1.87E-03,0.00000
364.,27.473,1.15E-05,1.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,1.52E-04,1.89E-03,0.00000
366.,27.322,1.15E-05,1.54E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,1.54E-04,1.92E-03,0.00001
368.,27.174,1.16E-05,1.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,1.57E-04,1.94E-03,0.00000
370.,27.027,1.17E-05,1.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,1.60E-04,1.96E-03,0.00000
372.,26.882,1.17E-05,1.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,1.62E-04,1.99E-03,0.00000
374.,26.738,1.18E-05,1.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.65E-04,2.01E-03,0.00000
376.,26.596,1.18E-05,1.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.67E-04,2.03E-03,0.00000
378.,26.455,1.19E-05,1.69E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,1.69E-04,2.06E-03,0.00000
380.,26.316,1.19E-05,1.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,1.72E-04,2.08E-03,0.00001
382.,26.178,1.19E-05,1.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,1.74E-04,2.11E-03,0.00001
384.,26.042,1.20E-05,1.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,1.77E-04,2.13E-03,0.00000
386.,25.907,1.21E-05,1.80E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,1.80E-04,2.15E-03,0.00002
388.,25.773,1.21E-05,1.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,1.82E-04,2.18E-03,0.00015
390.,25.641,1.21E-05,1.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,1.84E-04,2.20E-03,0.00024
392.,25.510,1.22E-05,1.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,1.87E-04,2.23E-03,0.00011
394.,25.381,1.22E-05,1.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,1.90E-04,2.25E-03,0.00001
396.,25.253,1.23E-05,1.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,1.93E-04,2.28E-03,0.00000
398.,25.126,1.24E-05,1.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,1.96E-04,2.30E-03,0.00000
400.,25.000,1.24E-05,1.98E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,1.98E-04,2.32E-03,0.00001
402.,24.876,1.24E-05,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.00E-04,2.35E-03,0.00050
404.,24.752,1.24E-05,2.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.02E-04,2.37E-03,0.00184
406.,24.631,1.23E-05,2.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.03E-04,2.40E-03,0.00534
408.,24.510,1.23E-05,2.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.04E-04,2.42E-03,0.00994
410.,24.390,1.23E-05,2.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.07E-04,2.45E-03,0.01089
412.,24.272,1.24E-05,2.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.10E-04,2.47E-03,0.00876
414.,24.155,1.25E-05,2.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,2.15E-04,2.50E-03,0.00354
416.,24.038,1.27E-05,2.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.19E-04,2.52E-03,0.00033
418.,23.923,1.28E-05,2.23E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.23E-04,2.55E-03,0.00000
420.,23.810,1.28E-05,2.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.26E-04,2.57E-03,0.00000
422.,23.697,1.28E-05,2.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.29E-04,2.60E-03,0.00000
424.,23.585,1.29E-05,2.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,2.31E-04,2.63E-03,0.00000
426.,23.474,1.28E-05,2.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.33E-04,2.65E-03,0.00244
428.,23.364,1.27E-05,2.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.32E-04,2.68E-03,0.01056
430.,23.256,1.27E-05,2.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.35E-04,2.70E-03,0.00853
432.,23.148,1.28E-05,2.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.39E-04,2.73E-03,0.00771
434.,23.041,1.28E-05,2.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.42E-04,2.75E-03,0.00768
436.,22.936,1.30E-05,2.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,2.46E-04,2.78E-03,0.00363
438.,22.831,1.27E-05,2.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.44E-04,2.80E-03,0.01816
440.,22.727,1.28E-05,2.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.47E-04,2.83E-03,0.01725
442.,22.624,1.31E-05,2.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,2.56E-04,2.86E-03,0.00244
444.,22.523,1.32E-05,2.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,2.59E-04,2.88E-03,0.00134
446.,22.422,1.31E-05,2.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,2.61E-04,2.91E-03,0.00412
448.,22.321,1.28E-05,2.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.56E-04,2.93E-03,0.02546
450.,22.222,1.27E-05,2.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.57E-04,2.96E-03,0.02954
452.,22.124,1.31E-05,2.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,2.68E-04,2.99E-03,0.00770
454.,22.026,1.33E-05,2.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-05,2.74E-04,3.01E-03,0.00184
456.,21.930,1.33E-05,2.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-05,2.78E-04,3.04E-03,0.00091
458.,21.834,1.34E-05,2.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,2.81E-04,3.07E-03,0.00039
460.,21.739,1.33E-05,2.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-05,2.82E-04,3.09E-03,0.00229
462.,21.645,1.29E-05,2.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,2.76E-04,3.12E-03,0.02862
464.,21.552,1.21E-05,2.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,2.60E-04,3.14E-03,0.08263
466.,21.459,1.24E-05,2.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.70E-04,3.17E-03,0.06289
468.,21.368,1.33E-05,2.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-05,2.91E-04,3.19E-03,0.01223
470.,21.277,1.34E-05,2.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,2.95E-04,3.22E-03,0.00771
472.,21.186,1.35E-05,3.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,3.02E-04,3.25E-03,0.00206
474.,21.097,1.34E-05,3.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,3.00E-04,3.28E-03,0.01220
476.,21.008,1.26E-05,2.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.85E-04,3.30E-03,0.05975
478.,20.921,1.12E-05,2.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,2.56E-04,3.32E-03,0.15402
480.,20.833,1.15E-05,2.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,2.64E-04,3.35E-03,0.13767
482.,20.747,1.29E-05,2.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,2.99E-04,3.37E-03,0.04689
484.,20.661,1.35E-05,3.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,3.15E-04,3.40E-03,0.01222
486.,20.576,1.28E-05,3.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,3.02E-04,3.42E-03,0.05567
488.,20.492,1.10E-05,2.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,2.63E-04,3.45E-03,0.17388
490.,20.408,1.15E-05,2.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,2.76E-04,3.47E-03,0.14306
492.,20.325,1.31E-05,3.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,3.18E-04,3.50E-03,0.03881
494.,20.243,1.18E-05,2.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.88E-04,3.52E-03,0.12920
496.,20.161,9.24E-06,2.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.24E-06,2.27E-04,3.54E-03,0.30523
498.,20.080,9.10E-06,2.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.10E-06,2.26E-04,3.56E-03,0.31477
500.,20.000,1.15E-05,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,2.87E-04,3.58E-03,0.15153
502.,19.920,1.35E-05,3.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,3.41E-04,3.61E-03,0.02050
504.,19.841,1.35E-05,3.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,3.43E-04,3.63E-03,0.01946
506.,19.763,1.35E-05,3.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,3.47E-04,3.66E-03,0.01898
508.,19.685,1.28E-05,3.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,3.31E-04,3.69E-03,0.06447
510.,19.608,1.23E-05,3.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,3.21E-04,3.71E-03,0.09641
512.,19.531,1.15E-05,3.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,3.01E-04,3.73E-03,0.15522
514.,19.455,1.16E-05,3.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,3.07E-04,3.76E-03,0.14817
516.,19.380,1.36E-05,3.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-05,3.61E-04,3.78E-03,0.02528
518.,19.305,1.40E-05,3.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-05,3.75E-04,3.81E-03,0.00033
520.,19.231,1.32E-05,3.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,3.57E-04,3.84E-03,0.04894
522.,19.157,1.11E-05,3.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,3.03E-04,3.86E-03,0.18335
524.,19.084,1.19E-05,3.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,3.26E-04,3.88E-03,0.13482
526.,19.011,1.30E-05,3.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,3.60E-04,3.91E-03,0.06275
528.,18.939,1.03E-05,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,2.87E-04,3.93E-03,0.24249
530.,18.868,7.36E-06,2.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.36E-06,2.07E-04,3.95E-03,0.45027
532.,18.797,7.04E-06,1.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.04E-06,1.99E-04,3.96E-03,0.47507
534.,18.727,9.28E-06,2.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.28E-06,2.65E-04,3.98E-03,0.31694
536.,18.657,1.11E-05,3.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,3.20E-04,4.00E-03,0.18942
538.,18.587,9.04E-06,2.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.04E-06,2.62E-04,4.02E-03,0.33584
540.,18.519,8.49E-06,2.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.49E-06,2.48E-04,4.03E-03,0.37450
542.,18.450,9.09E-06,2.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.09E-06,2.67E-04,4.05E-03,0.32931
544.,18.382,1.05E-05,3.11E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,3.11E-04,4.07E-03,0.23289
546.,18.315,1.33E-05,3.97E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-05,3.97E-04,4.10E-03,0.04362
548.,18.248,1.24E-05,3.71E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,3.71E-04,4.13E-03,0.10983
550.,18.182,1.13E-05,3.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,3.41E-04,4.15E-03,0.18157
552.,18.116,9.24E-06,2.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.24E-06,2.82E-04,4.17E-03,0.32165
554.,18.051,9.20E-06,2.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.20E-06,2.82E-04,4.18E-03,0.32406
556.,17.986,9.02E-06,2.79E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.02E-06,2.79E-04,4.20E-03,0.33831
558.,17.921,7.11E-06,2.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.11E-06,2.21E-04,4.22E-03,0.47261
560.,17.857,5.78E-06,1.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.78E-06,1.81E-04,4.23E-03,0.56764
562.,17.794,7.44E-06,2.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.44E-06,2.35E-04,4.24E-03,0.45084
564.,17.730,9.03E-06,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.03E-06,2.87E-04,4.26E-03,0.33435
566.,17.668,1.01E-05,3.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-05,3.24E-04,4.28E-03,0.25988
568.,17.606,1.32E-05,4.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,4.26E-04,4.31E-03,0.05351
570.,17.544,1.29E-05,4.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,4.19E-04,4.33E-03,0.07310
572.,17.483,9.53E-06,3.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.53E-06,3.12E-04,4.35E-03,0.29739
574.,17.422,8.69E-06,2.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.69E-06,2.86E-04,4.37E-03,0.35439
576.,17.361,1.18E-05,3.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,3.90E-04,4.39E-03,0.14571
578.,17.301,1.09E-05,3.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,3.65E-04,4.42E-03,0.19437
580.,17.241,1.16E-05,3.89E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,3.89E-04,4.44E-03,0.15249
582.,17.182,1.19E-05,4.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,4.03E-04,4.46E-03,0.12860
584.,17.123,1.12E-05,3.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,3.81E-04,4.49E-03,0.17131
586.,17.065,1.06E-05,3.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,3.63E-04,4.51E-03,0.20738
588.,17.007,9.53E-06,3.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.53E-06,3.30E-04,4.53E-03,0.27367
590.,16.949,1.17E-05,4.09E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,4.09E-04,4.55E-03,0.13367
592.,16.892,1.35E-05,4.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,4.75E-04,4.58E-03,0.02621
594.,16.835,1.33E-05,4.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-05,4.70E-04,4.60E-03,0.03312
596.,16.779,1.29E-05,4.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,4.58E-04,4.63E-03,0.05186
598.,16.722,1.23E-05,4.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.38E-04,4.65E-03,0.09236
600.,16.667,1.21E-05,4.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,4.35E-04,4.68E-03,0.10557
602.,16.611,1.23E-05,4.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.44E-04,4.70E-03,0.09026
604.,16.556,1.25E-05,4.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,4.56E-04,4.73E-03,0.07275
606.,16.502,1.23E-05,4.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.53E-04,4.75E-03,0.07467
608.,16.447,1.22E-05,4.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,4.52E-04,4.78E-03,0.07847
610.,16.393,1.20E-05,4.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,4.45E-04,4.80E-03,0.09338
612.,16.340,1.20E-05,4.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,4.49E-04,4.82E-03,0.09391
614.,16.287,1.29E-05,4.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,4.87E-04,4.85E-03,0.04350
616.,16.234,1.37E-05,5.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-05,5.21E-04,4.88E-03,0.01065
618.,16.181,1.38E-05,5.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,5.27E-04,4.90E-03,0.00730
620.,16.129,1.32E-05,5.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.07E-04,4.93E-03,0.02540
622.,16.077,1.31E-05,5.05E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.05E-04,4.96E-03,0.03064
624.,16.026,1.34E-05,5.23E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,5.23E-04,4.98E-03,0.01689
626.,15.974,1.38E-05,5.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,5.42E-04,5.01E-03,0.00219
628.,15.924,1.38E-05,5.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,5.44E-04,5.04E-03,0.00202
630.,15.873,1.38E-05,5.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,5.49E-04,5.07E-03,0.00134
632.,15.823,1.39E-05,5.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.55E-04,5.09E-03,0.00038
634.,15.773,1.39E-05,5.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.60E-04,5.12E-03,0.00008
636.,15.723,1.40E-05,5.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-05,5.64E-04,5.15E-03,0.00001
638.,15.674,1.40E-05,5.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-05,5.68E-04,5.18E-03,0.00000
640.,15.625,1.40E-05,5.71E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-05,5.71E-04,5.21E-03,0.00000
642.,15.576,1.39E-05,5.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.75E-04,5.23E-03,0.00000
644.,15.528,1.39E-05,5.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.78E-04,5.26E-03,0.00000
646.,15.480,1.39E-05,5.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.82E-04,5.29E-03,0.00000
648.,15.432,1.39E-05,5.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.86E-04,5.32E-03,0.00000
650.,15.385,1.39E-05,5.89E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.89E-04,5.35E-03,0.00000
652.,15.337,1.39E-05,5.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.91E-04,5.37E-03,0.00000
654.,15.291,1.39E-05,5.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.94E-04,5.40E-03,0.00000
656.,15.244,1.39E-05,5.97E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,5.97E-04,5.43E-03,0.00000
658.,15.198,1.39E-05,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E-05,6.00E-04,5.46E-03,0.00000
660.,15.152,1.38E-05,6.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,6.03E-04,5.48E-03,0.00000
662.,15.106,1.38E-05,6.06E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,6.06E-04,5.51E-03,0.00000
664.,15.060,1.38E-05,6.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,6.10E-04,5.54E-03,0.00000
666.,15.015,1.38E-05,6.13E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,6.13E-04,5.57E-03,0.00000
668.,14.970,1.38E-05,6.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,6.17E-04,5.60E-03,0.00000
670.,14.925,1.38E-05,6.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,6.20E-04,5.62E-03,0.00000
672.,14.881,1.38E-05,6.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-05,6.22E-04,5.65E-03,0.00000
674.,14.837,1.37E-05,6.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-05,6.24E-04,5.68E-03,0.00000
676.,14.793,1.37E-05,6.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-05,6.27E-04,5.71E-03,0.00000
678.,14.749,1.37E-05,6.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-05,6.30E-04,5.73E-03,0.00000
680.,14.706,1.37E-05,6.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-05,6.33E-04,5.76E-03,0.00000
682.,14.663,1.37E-05,6.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-05,6.36E-04,5.79E-03,0.00000
684.,14.620,1.36E-05,6.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-05,6.38E-04,5.81E-03,0.00000
686.,14.577,1.36E-05,6.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-05,6.41E-04,5.84E-03,0.00000
688.,14.535,1.36E-05,6.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-05,6.44E-04,5.87E-03,0.00000
690.,14.493,1.36E-05,6.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-05,6.46E-04,5.90E-03,0.00000
692.,14.451,1.35E-05,6.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,6.48E-04,5.92E-03,0.00000
694.,14.409,1.35E-05,6.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,6.50E-04,5.95E-03,0.00000
696.,14.368,1.35E-05,6.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E-05,6.53E-04,5.98E-03,0.00000
698.,14.327,1.34E-05,6.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,6.55E-04,6.00E-03,0.00001
700.,14.286,1.34E-05,6.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,6.56E-04,6.03E-03,0.00003
702.,14.245,1.34E-05,6.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,6.59E-04,6.06E-03,0.00003
704.,14.205,1.33E-05,6.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-05,6.60E-04,6.08E-03,0.00025
706.,14.164,1.32E-05,6.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,6.59E-04,6.11E-03,0.00106
708.,14.124,1.31E-05,6.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,6.56E-04,6.14E-03,0.00327
710.,14.085,1.29E-05,6.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,6.50E-04,6.16E-03,0.00812
712.,14.045,1.27E-05,6.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,6.44E-04,6.19E-03,0.01494
714.,14.006,1.25E-05,6.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,6.39E-04,6.21E-03,0.02120
