 ***** MODTRAN3 Version 1.3/12/1/95 ***** (Water Vapor == 0.5)
RADIANCE(WATTS/CM2-STER-XXX)
FREQ (CM-1),WAVLEN (MICRN), PATH THERMAL (CM-1),PATH THERMAL (MICRN),SURF EMISSION (CM-1),SURF EMISSION (MICRN),SURF REFLECTED (CM-1),SURF REFLECTED (MICRN), TOTAL RADIANCE (CM-1),TOTAL RADIANCE (MICRN),INTEGRAL (CM-1),TOTAL TRANS
356.,28.090,1.09E-05,1.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,1.38E-04,1.75E-03,0.00000
358.,27.933,1.09E-05,1.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,1.40E-04,1.77E-03,0.00000
360.,27.778,1.10E-05,1.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.42E-04,1.79E-03,0.00000
362.,27.624,1.10E-05,1.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.44E-04,1.81E-03,0.00000
364.,27.473,1.11E-05,1.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.46E-04,1.84E-03,0.00000
366.,27.322,1.11E-05,1.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.49E-04,1.86E-03,0.00000
368.,27.174,1.12E-05,1.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,1.51E-04,1.88E-03,0.00000
370.,27.027,1.12E-05,1.54E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,1.54E-04,1.90E-03,0.00000
372.,26.882,1.13E-05,1.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.56E-04,1.93E-03,0.00000
374.,26.738,1.13E-05,1.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.59E-04,1.95E-03,0.00000
376.,26.596,1.14E-05,1.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.61E-04,1.97E-03,0.00000
378.,26.455,1.14E-05,1.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.63E-04,1.99E-03,0.00000
380.,26.316,1.14E-05,1.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.65E-04,2.02E-03,0.00001
382.,26.178,1.15E-05,1.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,1.68E-04,2.04E-03,0.00001
384.,26.042,1.16E-05,1.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,1.70E-04,2.06E-03,0.00000
386.,25.907,1.16E-05,1.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,1.73E-04,2.09E-03,0.00001
388.,25.773,1.16E-05,1.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,1.75E-04,2.11E-03,0.00013
390.,25.641,1.16E-05,1.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,1.77E-04,2.13E-03,0.00022
392.,25.510,1.17E-05,1.80E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,1.80E-04,2.16E-03,0.00010
394.,25.381,1.18E-05,1.83E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.83E-04,2.18E-03,0.00001
396.,25.253,1.18E-05,1.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.86E-04,2.20E-03,0.00000
398.,25.126,1.19E-05,1.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,1.88E-04,2.23E-03,0.00000
400.,25.000,1.19E-05,1.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,1.91E-04,2.25E-03,0.00001
402.,24.876,1.19E-05,1.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,1.92E-04,2.28E-03,0.00048
404.,24.752,1.19E-05,1.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,1.94E-04,2.30E-03,0.00172
406.,24.631,1.18E-05,1.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.95E-04,2.32E-03,0.00481
408.,24.510,1.18E-05,1.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.96E-04,2.35E-03,0.00888
410.,24.390,1.18E-05,1.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.99E-04,2.37E-03,0.00977
412.,24.272,1.19E-05,2.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,2.02E-04,2.39E-03,0.00790
414.,24.155,1.20E-05,2.06E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,2.06E-04,2.42E-03,0.00322
416.,24.038,1.22E-05,2.11E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.11E-04,2.44E-03,0.00031
418.,23.923,1.23E-05,2.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.14E-04,2.47E-03,0.00000
420.,23.810,1.23E-05,2.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.17E-04,2.49E-03,0.00000
422.,23.697,1.23E-05,2.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.19E-04,2.52E-03,0.00000
424.,23.585,1.23E-05,2.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.22E-04,2.54E-03,0.00000
426.,23.474,1.23E-05,2.23E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.23E-04,2.56E-03,0.00230
428.,23.364,1.21E-05,2.23E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,2.23E-04,2.59E-03,0.00990
430.,23.256,1.22E-05,2.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.26E-04,2.61E-03,0.00789
432.,23.148,1.23E-05,2.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.29E-04,2.64E-03,0.00731
434.,23.041,1.23E-05,2.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.32E-04,2.66E-03,0.00767
436.,22.936,1.24E-05,2.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.36E-04,2.69E-03,0.00380
438.,22.831,1.22E-05,2.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.34E-04,2.71E-03,0.01764
440.,22.727,1.22E-05,2.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.37E-04,2.74E-03,0.01633
442.,22.624,1.26E-05,2.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.46E-04,2.76E-03,0.00224
444.,22.523,1.26E-05,2.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.48E-04,2.79E-03,0.00158
446.,22.422,1.26E-05,2.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.50E-04,2.81E-03,0.00464
448.,22.321,1.22E-05,2.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.45E-04,2.84E-03,0.02620
450.,22.222,1.22E-05,2.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.46E-04,2.86E-03,0.03043
452.,22.124,1.26E-05,2.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.57E-04,2.89E-03,0.00830
454.,22.026,1.27E-05,2.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.62E-04,2.91E-03,0.00207
456.,21.930,1.28E-05,2.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.66E-04,2.94E-03,0.00102
458.,21.834,1.28E-05,2.69E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.69E-04,2.96E-03,0.00042
460.,21.739,1.28E-05,2.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.70E-04,2.99E-03,0.00270
462.,21.645,1.23E-05,2.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.63E-04,3.01E-03,0.02968
464.,21.552,1.16E-05,2.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,2.49E-04,3.04E-03,0.08192
466.,21.459,1.19E-05,2.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,2.58E-04,3.06E-03,0.06228
468.,21.368,1.27E-05,2.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.78E-04,3.08E-03,0.01310
470.,21.277,1.28E-05,2.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.82E-04,3.11E-03,0.00839
472.,21.186,1.29E-05,2.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,2.88E-04,3.14E-03,0.00219
474.,21.097,1.28E-05,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.87E-04,3.16E-03,0.01232
476.,21.008,1.20E-05,2.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,2.72E-04,3.19E-03,0.06056
478.,20.921,1.07E-05,2.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,2.46E-04,3.21E-03,0.15072
480.,20.833,1.10E-05,2.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,2.53E-04,3.23E-03,0.13372
482.,20.747,1.23E-05,2.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.86E-04,3.25E-03,0.04633
484.,20.661,1.29E-05,3.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,3.01E-04,3.28E-03,0.01201
486.,20.576,1.22E-05,2.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.88E-04,3.30E-03,0.05725
488.,20.492,1.05E-05,2.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,2.51E-04,3.33E-03,0.17401
490.,20.408,1.10E-05,2.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,2.63E-04,3.35E-03,0.14409
492.,20.325,1.25E-05,3.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,3.02E-04,3.37E-03,0.04105
494.,20.243,1.12E-05,2.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,2.74E-04,3.39E-03,0.13000
496.,20.161,8.88E-06,2.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.88E-06,2.19E-04,3.41E-03,0.29932
498.,20.080,8.78E-06,2.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.78E-06,2.18E-04,3.43E-03,0.30727
500.,20.000,1.10E-05,2.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,2.74E-04,3.45E-03,0.15034
502.,19.920,1.29E-05,3.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,3.25E-04,3.48E-03,0.02125
504.,19.841,1.29E-05,3.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,3.27E-04,3.50E-03,0.02083
506.,19.763,1.29E-05,3.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,3.30E-04,3.53E-03,0.01990
508.,19.685,1.22E-05,3.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,3.16E-04,3.55E-03,0.06474
510.,19.608,1.17E-05,3.05E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,3.05E-04,3.58E-03,0.09933
512.,19.531,1.09E-05,2.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,2.86E-04,3.60E-03,0.15799
514.,19.455,1.10E-05,2.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,2.91E-04,3.62E-03,0.15255
516.,19.380,1.29E-05,3.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,3.43E-04,3.65E-03,0.02784
518.,19.305,1.33E-05,3.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-05,3.57E-04,3.67E-03,0.00042
520.,19.231,1.25E-05,3.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,3.39E-04,3.70E-03,0.05041
522.,19.157,1.05E-05,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,2.87E-04,3.72E-03,0.18600
524.,19.084,1.13E-05,3.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,3.10E-04,3.74E-03,0.13633
526.,19.011,1.24E-05,3.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,3.42E-04,3.77E-03,0.06328
528.,18.939,9.83E-06,2.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.83E-06,2.74E-04,3.79E-03,0.24093
530.,18.868,7.10E-06,1.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.10E-06,1.99E-04,3.80E-03,0.44238
532.,18.797,6.78E-06,1.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.78E-06,1.92E-04,3.81E-03,0.46847
534.,18.727,8.80E-06,2.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.80E-06,2.51E-04,3.83E-03,0.31886
536.,18.657,1.06E-05,3.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,3.04E-04,3.85E-03,0.18974
538.,18.587,8.62E-06,2.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.62E-06,2.49E-04,3.87E-03,0.33363
540.,18.519,8.11E-06,2.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.11E-06,2.37E-04,3.89E-03,0.37107
542.,18.450,8.71E-06,2.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.71E-06,2.56E-04,3.90E-03,0.32376
544.,18.382,1.00E-05,2.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-05,2.96E-04,3.92E-03,0.23120
546.,18.315,1.27E-05,3.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,3.77E-04,3.95E-03,0.04493
548.,18.248,1.17E-05,3.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,3.51E-04,3.97E-03,0.11261
550.,18.182,1.06E-05,3.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,3.22E-04,3.99E-03,0.18678
552.,18.116,8.77E-06,2.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.77E-06,2.67E-04,4.01E-03,0.32224
554.,18.051,8.79E-06,2.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.79E-06,2.70E-04,4.03E-03,0.32039
556.,17.986,8.56E-06,2.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.56E-06,2.65E-04,4.05E-03,0.33830
558.,17.921,6.71E-06,2.09E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.71E-06,2.09E-04,4.06E-03,0.47575
560.,17.857,5.52E-06,1.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.52E-06,1.73E-04,4.07E-03,0.56483
562.,17.794,7.13E-06,2.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.13E-06,2.25E-04,4.08E-03,0.44516
564.,17.730,8.61E-06,2.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.61E-06,2.74E-04,4.10E-03,0.33096
566.,17.668,9.63E-06,3.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.63E-06,3.08E-04,4.12E-03,0.25831
568.,17.606,1.25E-05,4.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,4.04E-04,4.15E-03,0.05361
570.,17.544,1.22E-05,3.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,3.95E-04,4.17E-03,0.07770
572.,17.483,8.90E-06,2.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.90E-06,2.91E-04,4.19E-03,0.30808
574.,17.422,8.13E-06,2.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.13E-06,2.68E-04,4.20E-03,0.36326
576.,17.361,1.11E-05,3.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,3.67E-04,4.23E-03,0.15225
578.,17.301,1.02E-05,3.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-05,3.41E-04,4.25E-03,0.20433
580.,17.241,1.08E-05,3.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,3.65E-04,4.27E-03,0.16196
582.,17.182,1.11E-05,3.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,3.77E-04,4.29E-03,0.13872
584.,17.123,1.04E-05,3.54E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,3.54E-04,4.31E-03,0.18509
586.,17.065,9.84E-06,3.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.84E-06,3.38E-04,4.33E-03,0.21915
588.,17.007,8.89E-06,3.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.89E-06,3.07E-04,4.35E-03,0.28352
590.,16.949,1.10E-05,3.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,3.84E-04,4.37E-03,0.13985
592.,16.892,1.28E-05,4.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,4.48E-04,4.40E-03,0.02871
594.,16.835,1.25E-05,4.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,4.42E-04,4.42E-03,0.03720
596.,16.779,1.21E-05,4.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,4.30E-04,4.45E-03,0.05793
598.,16.722,1.15E-05,4.11E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,4.11E-04,4.47E-03,0.09910
600.,16.667,1.13E-05,4.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,4.07E-04,4.49E-03,0.11319
602.,16.611,1.15E-05,4.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,4.17E-04,4.52E-03,0.09665
604.,16.556,1.18E-05,4.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,4.29E-04,4.54E-03,0.07748
606.,16.502,1.16E-05,4.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,4.26E-04,4.56E-03,0.07940
608.,16.447,1.15E-05,4.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,4.24E-04,4.58E-03,0.08319
610.,16.393,1.12E-05,4.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,4.17E-04,4.61E-03,0.09876
612.,16.340,1.13E-05,4.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,4.22E-04,4.63E-03,0.09878
614.,16.287,1.22E-05,4.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,4.58E-04,4.65E-03,0.04691
616.,16.234,1.29E-05,4.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,4.91E-04,4.68E-03,0.01214
618.,16.181,1.30E-05,4.97E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,4.97E-04,4.71E-03,0.00815
620.,16.129,1.24E-05,4.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,4.77E-04,4.73E-03,0.02828
622.,16.077,1.23E-05,4.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.75E-04,4.76E-03,0.03362
624.,16.026,1.27E-05,4.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,4.93E-04,4.78E-03,0.01840
626.,15.974,1.31E-05,5.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.12E-04,4.81E-03,0.00255
628.,15.924,1.30E-05,5.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,5.14E-04,4.83E-03,0.00232
630.,15.873,1.31E-05,5.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.18E-04,4.86E-03,0.00153
632.,15.823,1.31E-05,5.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.24E-04,4.89E-03,0.00045
634.,15.773,1.32E-05,5.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.29E-04,4.91E-03,0.00010
636.,15.723,1.32E-05,5.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.33E-04,4.94E-03,0.00001
638.,15.674,1.32E-05,5.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.36E-04,4.96E-03,0.00000
640.,15.625,1.32E-05,5.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.40E-04,4.99E-03,0.00000
642.,15.576,1.32E-05,5.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.43E-04,5.02E-03,0.00000
644.,15.528,1.32E-05,5.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.46E-04,5.04E-03,0.00000
646.,15.480,1.32E-05,5.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.49E-04,5.07E-03,0.00000
648.,15.432,1.32E-05,5.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.53E-04,5.10E-03,0.00000
650.,15.385,1.32E-05,5.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-05,5.56E-04,5.12E-03,0.00000
652.,15.337,1.31E-05,5.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.58E-04,5.15E-03,0.00000
654.,15.291,1.31E-05,5.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.61E-04,5.17E-03,0.00000
656.,15.244,1.31E-05,5.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.63E-04,5.20E-03,0.00000
658.,15.198,1.31E-05,5.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.66E-04,5.23E-03,0.00000
660.,15.152,1.31E-05,5.69E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,5.69E-04,5.25E-03,0.00000
662.,15.106,1.30E-05,5.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,5.72E-04,5.28E-03,0.00000
664.,15.060,1.30E-05,5.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,5.75E-04,5.31E-03,0.00000
666.,15.015,1.30E-05,5.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,5.78E-04,5.33E-03,0.00000
668.,14.970,1.30E-05,5.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,5.82E-04,5.36E-03,0.00000
670.,14.925,1.30E-05,5.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,5.84E-04,5.38E-03,0.00000
672.,14.881,1.30E-05,5.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,5.86E-04,5.41E-03,0.00000
674.,14.837,1.29E-05,5.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.88E-04,5.44E-03,0.00000
676.,14.793,1.29E-05,5.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.90E-04,5.46E-03,0.00000
678.,14.749,1.29E-05,5.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.93E-04,5.49E-03,0.00000
680.,14.706,1.29E-05,5.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.96E-04,5.51E-03,0.00000
682.,14.663,1.29E-05,5.98E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.98E-04,5.54E-03,0.00000
684.,14.620,1.28E-05,6.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,6.01E-04,5.56E-03,0.00000
686.,14.577,1.28E-05,6.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,6.03E-04,5.59E-03,0.00000
688.,14.535,1.28E-05,6.06E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,6.06E-04,5.62E-03,0.00000
690.,14.493,1.28E-05,6.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,6.08E-04,5.64E-03,0.00000
692.,14.451,1.27E-05,6.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,6.10E-04,5.67E-03,0.00000
694.,14.409,1.27E-05,6.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,6.12E-04,5.69E-03,0.00000
696.,14.368,1.27E-05,6.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,6.14E-04,5.72E-03,0.00000
698.,14.327,1.26E-05,6.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,6.15E-04,5.74E-03,0.00001
700.,14.286,1.26E-05,6.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,6.16E-04,5.77E-03,0.00003
702.,14.245,1.26E-05,6.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,6.19E-04,5.79E-03,0.00004
704.,14.205,1.25E-05,6.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,6.19E-04,5.82E-03,0.00032
706.,14.164,1.24E-05,6.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,6.18E-04,5.84E-03,0.00131
708.,14.124,1.23E-05,6.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,6.15E-04,5.87E-03,0.00394
710.,14.085,1.21E-05,6.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,6.08E-04,5.89E-03,0.00948
712.,14.045,1.19E-05,6.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,6.02E-04,5.91E-03,0.01722
714.,14.006,1.17E-05,5.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,5.96E-04,5.94E-03,0.02443
716.,13.966,1.14E-05,5.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,5.85E-04,5.96E-03,0.03406
718.,13.928,1.18E-05,6.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,6.10E-04,5.98E-03,0.01588
720.,13.889,1.22E-05,6.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,6.33E-04,6.01E-03,0.00328
