*****,MODTRAN3Version1.3,12/1/95,*****(WaterVapor==1)
RADIANCE(WATTS/CM2-STER-XXX)
FREQ (CM-1),WAVLEN (MICRN),PATH THERMAL (CM-1),PATH THERMAL (MICRN),SURF EMISSION (CM-1),SURF EMISSION (MICRN),SURF REFLECTED (CM-1),SURF REFLECTED (MICRN),TOTAL RADIANCE (CM-1),TOTAL RADIANCE (MICRN),INTEGRAL (CM-1),TOTAL TRANS
350.,28.571,1.06E-05,1.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,1.30E-04,1.66E-03,0.00000
352.,28.409,1.06E-05,1.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,1.32E-04,1.68E-03,0.00000
354.,28.249,1.07E-05,1.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,1.34E-04,1.71E-03,0.00000
356.,28.090,1.07E-05,1.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,1.36E-04,1.73E-03,0.00000
358.,27.933,1.08E-05,1.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,1.38E-04,1.75E-03,0.00000
360.,27.778,1.08E-05,1.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,1.40E-04,1.77E-03,0.00000
362.,27.624,1.09E-05,1.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,1.42E-04,1.79E-03,0.00000
364.,27.473,1.09E-05,1.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,1.45E-04,1.81E-03,0.00000
366.,27.322,1.10E-05,1.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.47E-04,1.84E-03,0.00000
368.,27.174,1.10E-05,1.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.49E-04,1.86E-03,0.00000
370.,27.027,1.11E-05,1.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.52E-04,1.88E-03,0.00000
372.,26.882,1.11E-05,1.54E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.54E-04,1.90E-03,0.00000
374.,26.738,1.12E-05,1.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,1.56E-04,1.93E-03,0.00000
376.,26.596,1.12E-05,1.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,1.59E-04,1.95E-03,0.00000
378.,26.455,1.13E-05,1.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.61E-04,1.97E-03,0.00000
380.,26.316,1.13E-05,1.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.63E-04,1.99E-03,0.00000
382.,26.178,1.13E-05,1.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.65E-04,2.02E-03,0.00000
384.,26.042,1.14E-05,1.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.68E-04,2.04E-03,0.00000
386.,25.907,1.14E-05,1.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.70E-04,2.06E-03,0.00000
388.,25.773,1.15E-05,1.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,1.72E-04,2.08E-03,0.00000
390.,25.641,1.15E-05,1.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,1.75E-04,2.11E-03,0.00000
392.,25.510,1.15E-05,1.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,1.77E-04,2.13E-03,0.00000
394.,25.381,1.16E-05,1.80E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,1.80E-04,2.15E-03,0.00000
396.,25.253,1.17E-05,1.83E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,1.83E-04,2.18E-03,0.00000
398.,25.126,1.17E-05,1.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,1.85E-04,2.20E-03,0.00000
400.,25.000,1.17E-05,1.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,1.88E-04,2.22E-03,0.00000
402.,24.876,1.17E-05,1.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,1.90E-04,2.25E-03,0.00000
404.,24.752,1.18E-05,1.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.92E-04,2.27E-03,0.00000
406.,24.631,1.18E-05,1.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.94E-04,2.29E-03,0.00001
408.,24.510,1.18E-05,1.97E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,1.97E-04,2.32E-03,0.00003
410.,24.390,1.19E-05,1.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,1.99E-04,2.34E-03,0.00004
412.,24.272,1.19E-05,2.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,2.02E-04,2.37E-03,0.00003
414.,24.155,1.19E-05,2.05E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,2.05E-04,2.39E-03,0.00001
416.,24.038,1.20E-05,2.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,2.08E-04,2.41E-03,0.00000
418.,23.923,1.21E-05,2.11E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,2.11E-04,2.44E-03,0.00000
420.,23.810,1.21E-05,2.13E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,2.13E-04,2.46E-03,0.00000
422.,23.697,1.21E-05,2.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,2.16E-04,2.49E-03,0.00000
424.,23.585,1.21E-05,2.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,2.18E-04,2.51E-03,0.00000
426.,23.474,1.22E-05,2.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.21E-04,2.53E-03,0.00001
428.,23.364,1.22E-05,2.23E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.23E-04,2.56E-03,0.00007
430.,23.256,1.22E-05,2.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.26E-04,2.58E-03,0.00005
432.,23.148,1.22E-05,2.28E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.28E-04,2.61E-03,0.00007
434.,23.041,1.23E-05,2.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.31E-04,2.63E-03,0.00007
436.,22.936,1.23E-05,2.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.34E-04,2.66E-03,0.00004
438.,22.831,1.23E-05,2.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.36E-04,2.68E-03,0.00024
440.,22.727,1.23E-05,2.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.39E-04,2.71E-03,0.00020
442.,22.624,1.24E-05,2.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.43E-04,2.73E-03,0.00002
444.,22.523,1.24E-05,2.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.45E-04,2.76E-03,0.00001
446.,22.422,1.25E-05,2.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,2.48E-04,2.78E-03,0.00005
448.,22.321,1.24E-05,2.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.50E-04,2.81E-03,0.00067
450.,22.222,1.25E-05,2.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,2.52E-04,2.83E-03,0.00074
452.,22.124,1.25E-05,2.56E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,2.56E-04,2.86E-03,0.00012
454.,22.026,1.26E-05,2.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.59E-04,2.88E-03,0.00001
456.,21.930,1.26E-05,2.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.62E-04,2.91E-03,0.00000
458.,21.834,1.26E-05,2.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.65E-04,2.93E-03,0.00000
460.,21.739,1.26E-05,2.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.67E-04,2.96E-03,0.00001
462.,21.645,1.26E-05,2.69E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.69E-04,2.98E-03,0.00123
464.,21.552,1.25E-05,2.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,2.70E-04,3.01E-03,0.00464
466.,21.459,1.26E-05,2.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,2.73E-04,3.03E-03,0.00359
468.,21.368,1.27E-05,2.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.78E-04,3.06E-03,0.00040
470.,21.277,1.27E-05,2.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.81E-04,3.08E-03,0.00012
472.,21.186,1.28E-05,2.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.85E-04,3.11E-03,0.00003
474.,21.097,1.28E-05,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.87E-04,3.13E-03,0.00033
476.,21.008,1.27E-05,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,2.87E-04,3.16E-03,0.00412
478.,20.921,1.25E-05,2.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,2.85E-04,3.18E-03,0.01517
480.,20.833,1.25E-05,2.89E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,2.89E-04,3.21E-03,0.01317
482.,20.747,1.28E-05,2.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,2.96E-04,3.23E-03,0.00291
484.,20.661,1.29E-05,3.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,3.01E-04,3.26E-03,0.00035
486.,20.576,1.28E-05,3.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,3.01E-04,3.29E-03,0.00531
488.,20.492,1.24E-05,2.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.96E-04,3.31E-03,0.02267
490.,20.408,1.25E-05,3.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,3.01E-04,3.34E-03,0.01832
492.,20.325,1.28E-05,3.11E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,3.11E-04,3.36E-03,0.00356
494.,20.243,1.26E-05,3.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,3.07E-04,3.39E-03,0.02041
496.,20.161,1.20E-05,2.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,2.94E-04,3.41E-03,0.05781
498.,20.080,1.19E-05,2.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,2.96E-04,3.43E-03,0.05949
500.,20.000,1.25E-05,3.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,3.14E-04,3.46E-03,0.02321
502.,19.920,1.30E-05,3.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,3.27E-04,3.49E-03,0.00177
504.,19.841,1.30E-05,3.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,3.30E-04,3.51E-03,0.00081
506.,19.763,1.30E-05,3.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,3.33E-04,3.54E-03,0.00078
508.,19.685,1.29E-05,3.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,3.32E-04,3.56E-03,0.00724
510.,19.608,1.28E-05,3.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,3.32E-04,3.59E-03,0.01153
512.,19.531,1.25E-05,3.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,3.29E-04,3.61E-03,0.02692
514.,19.455,1.26E-05,3.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,3.32E-04,3.64E-03,0.02664
516.,19.380,1.30E-05,3.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,3.47E-04,3.66E-03,0.00331
518.,19.305,1.31E-05,3.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-05,3.52E-04,3.69E-03,0.00000
520.,19.231,1.30E-05,3.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,3.50E-04,3.72E-03,0.00684
522.,19.157,1.25E-05,3.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,3.41E-04,3.74E-03,0.03068
524.,19.084,1.27E-05,3.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,3.49E-04,3.77E-03,0.02158
526.,19.011,1.29E-05,3.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,3.58E-04,3.79E-03,0.00960
528.,18.939,1.22E-05,3.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,3.39E-04,3.82E-03,0.05697
530.,18.868,1.10E-05,3.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,3.08E-04,3.84E-03,0.13976
532.,18.797,1.07E-05,3.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,3.03E-04,3.86E-03,0.15865
534.,18.727,1.17E-05,3.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,3.33E-04,3.88E-03,0.09196
536.,18.657,1.24E-05,3.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,3.55E-04,3.91E-03,0.04603
538.,18.587,1.15E-05,3.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,3.32E-04,3.93E-03,0.10769
540.,18.519,1.13E-05,3.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,3.29E-04,3.95E-03,0.12024
542.,18.450,1.17E-05,3.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,3.43E-04,3.98E-03,0.08960
544.,18.382,1.21E-05,3.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,3.59E-04,4.00E-03,0.06159
546.,18.315,1.30E-05,3.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,3.88E-04,4.03E-03,0.00707
548.,18.248,1.27E-05,3.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,3.82E-04,4.05E-03,0.02485
550.,18.182,1.24E-05,3.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,3.75E-04,4.08E-03,0.04504
552.,18.116,1.15E-05,3.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,3.52E-04,4.10E-03,0.10307
554.,18.051,1.16E-05,3.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,3.55E-04,4.12E-03,0.10087
556.,17.986,1.14E-05,3.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,3.51E-04,4.15E-03,0.11585
558.,17.921,1.03E-05,3.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,3.21E-04,4.17E-03,0.19072
560.,17.857,9.55E-06,2.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.55E-06,2.99E-04,4.19E-03,0.24638
562.,17.794,1.04E-05,3.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,3.30E-04,4.21E-03,0.18241
564.,17.730,1.15E-05,3.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,3.65E-04,4.23E-03,0.10608
566.,17.668,1.19E-05,3.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,3.81E-04,4.25E-03,0.07783
568.,17.606,1.30E-05,4.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-05,4.18E-04,4.28E-03,0.01024
570.,17.544,1.28E-05,4.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,4.17E-04,4.31E-03,0.01780
572.,17.483,1.14E-05,3.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,3.73E-04,4.33E-03,0.11009
574.,17.422,1.10E-05,3.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,3.61E-04,4.35E-03,0.14012
576.,17.361,1.23E-05,4.09E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.09E-04,4.38E-03,0.04850
578.,17.301,1.19E-05,3.98E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,3.98E-04,4.40E-03,0.07150
580.,17.241,1.23E-05,4.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.12E-04,4.42E-03,0.05010
582.,17.182,1.24E-05,4.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,4.20E-04,4.45E-03,0.03966
584.,17.123,1.20E-05,4.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,4.08E-04,4.47E-03,0.06294
586.,17.065,1.14E-05,3.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,3.92E-04,4.50E-03,0.09720
588.,17.007,1.08E-05,3.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,3.73E-04,4.52E-03,0.13839
590.,16.949,1.20E-05,4.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,4.18E-04,4.54E-03,0.06171
592.,16.892,1.29E-05,4.54E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,4.54E-04,4.57E-03,0.00671
594.,16.835,1.28E-05,4.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,4.52E-04,4.59E-03,0.00975
596.,16.779,1.25E-05,4.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,4.43E-04,4.62E-03,0.02476
598.,16.722,1.21E-05,4.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,4.32E-04,4.64E-03,0.04794
600.,16.667,1.21E-05,4.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,4.36E-04,4.67E-03,0.04790
602.,16.611,1.21E-05,4.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,4.40E-04,4.69E-03,0.04321
604.,16.556,1.22E-05,4.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,4.44E-04,4.71E-03,0.03931
606.,16.502,1.20E-05,4.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,4.40E-04,4.74E-03,0.04551
608.,16.447,1.18E-05,4.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,4.38E-04,4.76E-03,0.05045
610.,16.393,1.17E-05,4.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,4.36E-04,4.79E-03,0.05727
612.,16.340,1.18E-05,4.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,4.43E-04,4.81E-03,0.05308
614.,16.287,1.24E-05,4.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,4.67E-04,4.83E-03,0.02322
616.,16.234,1.28E-05,4.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,4.87E-04,4.86E-03,0.00568
618.,16.181,1.28E-05,4.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,4.91E-04,4.89E-03,0.00387
620.,16.129,1.25E-05,4.80E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,4.80E-04,4.91E-03,0.01368
622.,16.077,1.23E-05,4.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.78E-04,4.93E-03,0.01897
624.,16.026,1.26E-05,4.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,4.90E-04,4.96E-03,0.01064
626.,15.974,1.29E-05,5.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.04E-04,4.99E-03,0.00091
628.,15.924,1.28E-05,5.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.04E-04,5.01E-03,0.00137
630.,15.873,1.28E-05,5.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.08E-04,5.04E-03,0.00105
632.,15.823,1.28E-05,5.13E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.13E-04,5.06E-03,0.00030
634.,15.773,1.29E-05,5.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.18E-04,5.09E-03,0.00006
636.,15.723,1.29E-05,5.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.21E-04,5.11E-03,0.00001
638.,15.674,1.29E-05,5.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.24E-04,5.14E-03,0.00000
640.,15.625,1.29E-05,5.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.27E-04,5.17E-03,0.00000
642.,15.576,1.29E-05,5.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.30E-04,5.19E-03,0.00000
644.,15.528,1.29E-05,5.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.34E-04,5.22E-03,0.00000
646.,15.480,1.29E-05,5.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.37E-04,5.24E-03,0.00000
648.,15.432,1.29E-05,5.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,5.40E-04,5.27E-03,0.00000
650.,15.385,1.28E-05,5.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.43E-04,5.29E-03,0.00000
652.,15.337,1.28E-05,5.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.45E-04,5.32E-03,0.00000
654.,15.291,1.28E-05,5.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.48E-04,5.35E-03,0.00000
656.,15.244,1.28E-05,5.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.50E-04,5.37E-03,0.00000
658.,15.198,1.28E-05,5.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.53E-04,5.40E-03,0.00000
660.,15.152,1.28E-05,5.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-05,5.55E-04,5.42E-03,0.00000
662.,15.106,1.27E-05,5.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,5.58E-04,5.45E-03,0.00000
664.,15.060,1.27E-05,5.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,5.61E-04,5.47E-03,0.00000
666.,15.015,1.27E-05,5.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,5.64E-04,5.50E-03,0.00000
668.,14.970,1.27E-05,5.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,5.68E-04,5.52E-03,0.00000
670.,14.925,1.27E-05,5.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,5.70E-04,5.55E-03,0.00000
672.,14.881,1.27E-05,5.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,5.72E-04,5.57E-03,0.00000
674.,14.837,1.26E-05,5.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,5.74E-04,5.60E-03,0.00000
676.,14.793,1.26E-05,5.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,5.76E-04,5.63E-03,0.00000
678.,14.749,1.26E-05,5.79E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,5.79E-04,5.65E-03,0.00000
680.,14.706,1.26E-05,5.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,5.81E-04,5.68E-03,0.00000
682.,14.663,1.26E-05,5.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-05,5.84E-04,5.70E-03,0.00000
684.,14.620,1.25E-05,5.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,5.86E-04,5.73E-03,0.00000
686.,14.577,1.25E-05,5.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,5.88E-04,5.75E-03,0.00000
688.,14.535,1.25E-05,5.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,5.91E-04,5.78E-03,0.00000
690.,14.493,1.25E-05,5.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-05,5.93E-04,5.80E-03,0.00000
692.,14.451,1.24E-05,5.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.95E-04,5.83E-03,0.00000
694.,14.409,1.24E-05,5.97E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.97E-04,5.85E-03,0.00000
696.,14.368,1.24E-05,5.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.99E-04,5.87E-03,0.00000
698.,14.327,1.23E-05,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,6.00E-04,5.90E-03,0.00001
700.,14.286,1.23E-05,6.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,6.01E-04,5.92E-03,0.00003
702.,14.245,1.22E-05,6.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,6.03E-04,5.95E-03,0.00003
704.,14.205,1.22E-05,6.05E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,6.05E-04,5.97E-03,0.00017
706.,14.164,1.21E-05,6.05E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,6.05E-04,6.00E-03,0.00074
708.,14.124,1.20E-05,6.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,6.01E-04,6.02E-03,0.00302
710.,14.085,1.18E-05,5.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,5.95E-04,6.04E-03,0.00796
712.,14.045,1.17E-05,5.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,5.92E-04,6.07E-03,0.01327
714.,14.006,1.15E-05,5.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,5.88E-04,6.09E-03,0.01842
